age,balance,currency,daily,drawdown,expectancy,gain,leverage,link,lots,monthly,name,pips,price,profit,profit_factor,rank,trades,won
4.62,5023.56,EUR, 0.12%,5.98%,1,18.67%,200 ,https://www.signalstart.com/analysis/inghaminvest/267230, 34.6, 3.74%,InghamInvest,2530.9,$45.00,880.95, 1.5,252,2417, 76%
1.23,493.6,GBP, 0.56%,18.67%,3,23.11%,500 ,https://www.signalstart.com/analysis/stagmal-ltd-2/270614, 4.67, 17.95%,stagmal ltd 2,-2057.3,$30.00,96.93, 1.62,251,389, 79%
5.43,6113.45,CAD, 0.12%,8.98%,9,22.24%,500 ,https://www.signalstart.com/analysis/canadian-expert/267133, 13.7, 3.75%,Canadian Expert,2036.2,$30.00,1113.36, 2.12,250,704, 75%
16.0,1114.93,USD, 0.18%,12.19%,6,155.95%,300 ,https://www.signalstart.com/analysis/easygoal/268031, 15.81, 5.66%,EasyGoal,3329.3,$30.00,864.93, 1.74,249,1279, 72%
17.0,5422.01,USD, 0.84%,72.07%,6,9446.52%,500 ,https://www.signalstart.com/analysis/ethan-eu/253071, 147.51, 28.65%,Ethan EU,2901.5,$35.00,8765.27, 2.11,248,4758, 71%
22.0,1047.9,USD, 0.09%,10.02%,7,87.61%,500 ,https://www.signalstart.com/analysis/wizard-style-eurusd/257629, 6.78, 2.85%,Wizard Style EURUSD,1702.4,$30.00,662.9, 2.05,247,244, 72%
14.0,287639.74,USD, 0.17%,13.68%,1,103.26%,50 ,https://www.signalstart.com/analysis/pinerock-high-risk/261162," 5,051.3", 5.10%,PineRock High Risk,8791.5,$30.00,220540.37, 1.71,246,2166, 70%
10.69,20106.96,EUR Cent, 0.40%,45.62%,4,258.04%,500 ,https://www.signalstart.com/analysis/47084246/261139, 148.6, 12.63%,47084246,5639.5,$50.00,25213.95, 3.76,245,763, 75%
1.46,204686.83,EUR Cent, 0.05%,0.98%,1,2.34%,500 ,https://www.signalstart.com/analysis/mathematicaltrader-3/271187, 53.79, 1.56%,MathematicalTrader 3,311.8,$30.00,4685.67, 2.22,244,296, 52%
10.3,1401.91,EUR, 0.25%,19.82%,4,115.94%,30 ,https://www.signalstart.com/analysis/sfe-crypto-master/269673, 42.89, 7.74%,SFE Crypto Master,187444.9,$45.00,1031.91, 2.02,243,257, 65%
14.0,152782.01,USD, 0.07%,4.40%,3,32.04%,50 ,https://www.signalstart.com/analysis/low-risk-albert/261249, 633.64, 1.97%,Low Risk Albert,8571.5,$30.00,27437.95, 1.74,242,1987, 70%
7.89,20256.88,EUR, 0.10%,7.31%,4,25.96%,500 ,https://www.signalstart.com/analysis/bestforextrader-alternative2/266233, 80.73, 2.95%,BestForexTrader Alternative2,4872.3,$100.00,4241.88, 4.21,241,265, 71%
3.26,8329.7,USD, 0.74%,54.80%,1,106.52%,500 ,https://www.signalstart.com/analysis/why-not-profit-4/268870, 66.52, 24.64%,Why not profit 4,2655.1,$67.00,4336.21, 1.45,240,518, 69%
2.43,2588.3,EUR, 0.29%,19.95%,7,23.66%,500 ,https://www.signalstart.com/analysis/mori-clv-01/269711, 8.99, 9.02%,MORI CLV 01,1722.4,$50.00,539.96, 2.13,239,470, 73%
12.49,69695.86,EUR, 0.23%,24.28%,1,135.67%,500 ,https://www.signalstart.com/analysis/pro-actions/269168, 134.3, 6.99%,Pro actions,48064.7,$60.00,26933.2, 4.63,238,329, 81%
23.0,6233.53,USD, 0.07%,18.68%,4,59.98%,500 ,https://www.signalstart.com/analysis/paknam-moon/269858, 185.31, 2.01%,Paknam to the moon,30743.0,$30.00,3089.47, 0,237,210, 100%
4.59,113478.85,USD, 0.09%,8.42%,6,13.50%,200 ,https://www.signalstart.com/analysis/sequoia-pm/268844, 428.5, 2.77%,Sequoia PM,437.0,$75.00,13499.33, 1.88,236,94, 83%
20.0,22245.74,USD, 0.13%,14.39%,8,122.46%,500 ,https://www.signalstart.com/analysis/tango5-robot-10k/270625, 166.2, 3.91%,Tango5 Robot 10K,2665.7,$500.00,12245.74, 2.27,235,1497, 70%
7.82,3228.51,EUR, 0.07%,8.43%,1,19.09%,500 ,https://www.signalstart.com/analysis/legend-fx-23/264073, 7.09, 2.25%,LEGEND FX 23,7149.4,$30.00,562.54, 2.64,234,707, 82%
24.49,35756.08,USD, 0.04%,6.84%,5,32.00%,200 ,https://www.signalstart.com/analysis/doubledragon/266635, 111.43, 1.12%,DoubleDragon,2808.6,$30.00,7506.58, 2.29,233,435, 73%
12.52,1245.1,USD, 0.24%,29.36%,5,148.61%,500 ,https://www.signalstart.com/analysis/httr-m1-nad/269115, 42.35, 7.42%,HTTR M1 Nad,2955.2,$30.00,743.71, 2.05,232,1203, 84%
12.07,2877.9,USD, 0.41%,31.44%,1,345.29%,300 ,https://www.signalstart.com/analysis/pablofxturtle/268899, 59.48, 12.96%,PabloFXTurtle,-180.1,$30.00,2271.62, 1.88,231,2918, 71%
119.0,3200.11,USD, 0.03%,78.62%,9,194.68%,30 ,https://www.signalstart.com/analysis/special/675, 18.04, 0.89%,SPECIAL,30632.4,$30.00,2114.15, 1.5,230,1399, 60%
6.36,1706.07,USD, 0.07%,7.57%,7,13.74%,500 ,https://www.signalstart.com/analysis/steady-state-accumulation/266352, 3.65, 2.03%,Steady State Accumulation,1105.7,$30.00,206.07, 2.29,229,157, 87%
7.72,2904.14,USD, 0.36%,21.66%,9,131.45%,500 ,https://www.signalstart.com/analysis/ea-kingkong-eu/264883, 47.86, 11.42%,EA Kingkong EU,2007.6,$75.00,2001.14, 2.1,228,1080, 59%
11.92,8646.77,USD, 0.35%,34.20%,6,243.17%,500 ,https://www.signalstart.com/analysis/progressivum-growex-trading/264823, 28.74, 10.86%,Progressivum GROWEX Trading,16898.8,$40.00,6375.73, 5.72,227,489, 84%
7.16,9987.57,EUR, 0.62%,27.23%,9,278.55%,500 ,https://www.signalstart.com/analysis/prime-gold/268019, 52.92, 20.33%,Prime Gold,164323.0,$75.00,19044.97, 2.85,226,471, 64%
4.92,1359.57,USD, 0.61%,68.42%,4,144.25%,500 ,https://www.signalstart.com/analysis/gold-scalp-ea/267821, 4.94, 19.73%,GOLD Scalp EA,70272.0,$30.00,955.07, 2.1,225,461, 80%
1.07,551.59,USD, 0.97%,30.58%,3,36.27%,500 ,https://www.signalstart.com/analysis/dumait12/270746, 2.14, 32.74%,DumaiT12,3102.6,$30.00,147.05, 2.2,224,81, 88%
3.95,1057.89,EUR, 0.44%,17.93%,5,69.29%,500 ,https://www.signalstart.com/analysis/gold-r-t/269719, 2.53, 14.09%,Gold R and T,72502.0,$45.00,649.89, 2.18,223,247, 70%
1.23,2096.95,USD, 0.23%,2.69%,2,8.78%,100 ,https://www.signalstart.com/analysis/godspeed-pro/271488, 4.9, 6.91%,Godspeed Pro,-65.5,$50.00,171.62, 1.78,222,297, 74%
6.56,5834.05,EUR, 0.42%,58.25%,3,128.66%,500 ,https://www.signalstart.com/analysis/cc-invest-duo/269620, 48.34, 13.37%,CC INVEST DUO,3640.4,$149.00,1665.57, 1.8,221,2774, 70%
19.0,5527.72,USD, 0.05%,13.70%,4,35.80%,500 ,https://www.signalstart.com/analysis/xiaowei-xue/251055, 21.08, 1.59%,xiaowei xue,47333.2,$49.00,1527.72, 1.48,220,410, 65%
14.0,640.28,USD, 0.22%,18.01%,3,163.60%,500 ,https://www.signalstart.com/analysis/sorgo-ea/268609, 7.5, 6.68%,Sorgo EA,1129.4,$30.00,275.41, 2.1,219,262, 71%
3.07,3668.81,USD, 0.76%,80.74%,3,100.95%,200 ,https://www.signalstart.com/analysis/mee02/269080, 11.56, 25.31%,Mee02,80990.6,$30.00,1724.41, 7.69,218,105, 72%
5.52,950.12,USD, 0.48%,20.73%,3,120.47%,500 ,https://www.signalstart.com/analysis/scalp-lowrisk/266764, 5.71, 15.28%,Scalp lowrisk,2858.9,$30.00,574.27, 2.57,217,456, 77%
16.0,14700.99,AUD, 0.08%,6.78%,1,47.06%,500 ,https://www.signalstart.com/analysis/black-mt-hr-securefx-trader/256409, 37.37, 2.34%,Black Mt HR SecureFX Trader,5499.0,$65.00,4700.99, 3.48,216,907, 75%
12.56,112.81,USD, 0.36%,59.25%,1,289.23%,500 ,https://www.signalstart.com/analysis/sarimbit/267433, 2.39, 11.24%,Sarimbit,1446.5,$57.00,144.65, 2.29,215,239, 79%
14.0,6063.02,USD, 0.26%,26.02%,1,204.32%,100 ,https://www.signalstart.com/analysis/tested-trusted/264134, 35.83, 7.94%,Tested and Trusted,9605.6,$100.00,2753.02, 2.14,214,734, 90%
3.69,292.33,USD, 0.34%,6.96%,3,46.17%,500 ,https://www.signalstart.com/analysis/rolanfxpro/268310, 1.08, 10.72%,ROLANFXPRO,7047.8,$45.00,92.33, 1.78,213,108, 81%
7.49,154.03,USD, 0.45%,48.03%,8,171.64%,500 ,https://www.signalstart.com/analysis/reversal-trading/265177, 2.83, 14.20%,Reversal trading,6446.1,$35.00,90.62, 1.41,212,166, 46%
5.1,66222.84,USD, 0.10%,6.09%,6,15.70%,500 ,https://www.signalstart.com/analysis/sna-capital/267626, 170.07, 2.89%,SNA Capital,1706.7,$75.00,9217.03, 3.22,211,257, 91%
9.59,73950.97,EUR Cent, 0.22%,30.19%,3,85.88%,30 ,https://www.signalstart.com/analysis/robo-forex-pro-tx-pro/262395, 460, 6.65%,ROBO FOREX PRO TX PRO,7201.2,$30.00,33950.97, 3.6,210,1350, 87%
10.1,5098.69,USD, 0.06%,8.92%,9,18.82%,200 ,https://www.signalstart.com/analysis/oil-for-mum/267674, 71.24, 1.72%,Oil for Mum,65476.0,$40.00,799.28, 239.59,209,1057, 98%
2.3,54444.85,USC Cent, 0.12%,3.01%,6,8.89%,100 ,https://www.signalstart.com/analysis/tradempower-pro/270396, 80.7, 3.73%,TradeMpower PRO,2039.4,$30.00,4444.85, 2.06,208,559, 77%
10.52,8179.43,USD, 0.89%,30.88%,8,1533.64%,500 ,https://www.signalstart.com/analysis/madagascar/266086, 68.72, 30.28%,Madagascar,7727.3,$35.00,7678.43, 3.16,207,792, 68%
8.39,2422.41,EUR, 0.35%,16.13%,2,142.23%,500 ,https://www.signalstart.com/analysis/king-queen/266323, 31.98, 11.07%,King and Queen,-222.6,$35.00,1422.41, 1.44,206,1353, 81%
8.95,10219.67,USD, 0.27%,36.15%,6,107.67%,500 ,https://www.signalstart.com/analysis/afsid-gold-hunter-pro/269459, 25.55, 8.47%,AFSID Gold Hunter Pro,17300.0,$119.00,5299.95, 1.98,205,2020, 80%
9.79,1479.18,USD, 0.39%,44.01%,6,215.76%,500 ,https://www.signalstart.com/analysis/sdbp-tickmill/268109, 13.06, 12.41%,SDBP Tickmill,5519.2,$30.00,950.46, 2.37,204,644, 71%
12.02,3318.47,USD, 0.22%,15.63%,2,124.33%,500 ,https://www.signalstart.com/analysis/eurusd-killer/269496, 33.56, 6.85%,EURUSD KILLER,3076.4,$30.00,2633.96, 2.3,203,949, 71%
5.52,10351.26,USD, 0.16%,4.43%,3,29.39%,500 ,https://www.signalstart.com/analysis/logicmaster/270155, 37.19, 4.74%,LogicMaster,9127.8,$75.00,2351.26, 1.82,202,2100, 69%
3.03,1514881.52,EUR Cent, 0.27%,13.52%,6,27.57%,500 ,https://www.signalstart.com/analysis/csinfx-pnx/271144," 8,507.99", 8.28%,CSInFx Pnx,-4840.6,$75.00,327357.86, 2.05,200,2948, 72%
5.36,4000.78,USD, 0.21%,7.99%,4,39.57%,100 ,https://www.signalstart.com/analysis/gotong-royong/267496, 15.87, 6.38%,Gotong Royong,5390.5,$75.00,1415.78, 2.85,199,309, 63%
1.69,5072.06,USD, 0.58%,25.87%,6,34.41%,500 ,https://www.signalstart.com/analysis/pristine-fx-2/270624, 38.13, 18.69%,Pristine FX 2,3173.2,$69.00,1319.14, 1.96,198,881, 72%
4.85,12268.55,EUR, 0.14%,5.77%,3,22.69%,200 ,https://www.signalstart.com/analysis/top-dubai-eas/269904, 41.86, 4.27%,TOP Dubai EAs,1506.5,$30.00,2268.56, 2.11,196,181, 65%
29.0,24805.26,USD, 0.14%,23.55%,71,269.08%,500 ,https://www.signalstart.com/analysis/gold-miner-scalper/241055, 360.33, 4.41%,Gold Miner Scalper,148327.0,$30.00,20105.2, 1.61,197,2090, 82%
23.0,1002.45,AUD, 0.10%,19.44%,83,106.10%,200 ,https://www.signalstart.com/analysis/pipmayan/245058, 512.68, 3.05%,Pipmayan,25641.0,$50.00,4599.56, 11.3,195,309, 90%
10.33,701.96,USD, 0.12%,27.03%,2,47.28%,200 ,https://www.signalstart.com/analysis/7days/267351, 2.61, 3.81%,7Days,1033.2,$30.00,228.23, 2.48,194,168, 67%
4.13,2889.88,GBP, 1.03%,49.32%,1,257.11%,500 ,https://www.signalstart.com/analysis/vexor-explorer/267985, 62.44, 35.80%,Vexor explorer,18284.5,$30.00,2321.18, 2.03,193,1807, 85%
9.13,2884.1,USD, 0.23%,21.17%,8,87.05%,200 ,https://www.signalstart.com/analysis/dragon-invest/264834, 1.89, 7.08%,Dragon invest,7349.5,$75.00,784.1, 5.81,192,91, 75%
10.33,5129.28,EUR, 0.15%,14.38%,9,57.55%,500 ,https://www.signalstart.com/analysis/profit-scalp-30/271122, 57.04, 4.49%,Profit Scalp 3.0,4395.5,$39.00,2129.28, 1.86,191,2348, 69%
16.0,16080.15,AUD, 0.09%,6.99%,6,60.80%,500 ,https://www.signalstart.com/analysis/flinders-hr-securefx-trader/256042, 25.81, 2.83%,Flinders HR SecureFX Trader,20823.3,$65.00,6080.5, 3.89,190,1063, 79%
8.95,826.84,USD, 0.30%,28.74%,3,121.93%,500 ,https://www.signalstart.com/analysis/trader-bocil/266602, 6.14, 9.27%,Trader Bocil,2431.2,$50.00,454.27, 4.48,189,335, 76%
10.92,3162.82,USD, 0.20%,14.70%,6,91.96%,500 ,https://www.signalstart.com/analysis/eurusd-fxpro/269859, 27.71, 6.13%,EURUSD FXPRO,2035.2,$30.00,2048.83, 2.05,188,771, 70%
7.95,202.8,USD, 0.18%,30.21%,9,54.09%,500 ,https://www.signalstart.com/analysis/single-pipss4/265492, 2.35, 5.56%,SINGLE PIPSS4,603.7,$35.00,98.42, 1.46,187,206, 45%
2.49,1550.84,USD, 0.59%,42.01%,2,55.07%,100 ,https://www.signalstart.com/analysis/de1h1t-hea/269635, 7.25, 18.97%,DE1H1T HEA,8826.7,$75.00,550.84, 1.71,186,725, 75%
6.13,38045.98,EUR, 0.25%,10.30%,9,58.81%,500 ,https://www.signalstart.com/analysis/ic-market-killer/270893, 281.25, 7.80%,Ic Market killer,-7494.0,$80.00,13045.98, 1.97,185,8311, 69%
1.85,2145.29,USD, 0.13%,1.20%,8,7.26%,500 ,https://www.signalstart.com/analysis/monthly-5-percent/271224, 1.56, 3.77%,Monthly 5 Percent,614.0,$30.00,145.29, 2.21,184,90, 70%
7.3,53938.14,USC Cent, 0.59%,40.64%,8,260.18%,500 ,https://www.signalstart.com/analysis/newlifej/265593, 375.72, 19.11%,NewLifeJ,122313.9,$30.00,32787.74, 1.79,183,8869, 73%
2.66,1208.75,USD, 0.24%,11.76%,7,20.88%,100 ,https://www.signalstart.com/analysis/de1d1t-hea/269569, 2.33, 7.29%,DE1D1T HEA,3197.2,$75.00,208.75, 2,182,233, 78%
18.0,1464.38,USD, 0.41%,43.04%,3,893.33%,500 ,https://www.signalstart.com/analysis/ezanfx-nzdusd-h4/255197, 72.48, 12.97%,EZANFX NZDUSD H4,44161.2,$35.00,2739.48, 1.73,181,6071, 79%
12.1,1000.0,USD, 0.16%,12.20%,3,80.82%,500 ,https://www.signalstart.com/analysis/yya/260475, 4.98, 4.94%,YYA,1606.8,$55.00,438.65, 3.78,180,66, 79%
15.0,3609.11,USD, 0.53%,15.80%,6,1026.82%,500 ,https://www.signalstart.com/analysis/new-supernova/268422," 3,390", 17.20%,NEW SUPERNOVA,13024.1,$39.00,5373.73, 2.72,179,3667, 70%
6.85,4252.61,EUR, 0.36%,44.80%,4,110.09%,100 ,https://www.signalstart.com/analysis/forexdocky/267299, 52.92, 11.37%,ForexDocky,6742.8,$50.00,2218.84, 1.53,178,1258, 71%
4.03,100344.12,USD, 0.28%,20.13%,5,39.66%,500 ,https://www.signalstart.com/analysis/nizar-lalani/268869, 781.43, 8.58%,Nizar Lalani,4482.7,$30.00,42673.48, 1.93,177,1284, 79%
7.26,1727.21,USD, 0.06%,3.43%,1,15.18%,500 ,https://www.signalstart.com/analysis/alphaedge/268963, 2.43, 1.96%,AlphaEdge,1690.8,$30.00,227.71, 2.34,176,185, 72%
4.69,1037.74,EUR, 0.05%,2.21%,4,7.50%,200 ,https://www.signalstart.com/analysis/darwin-trader/267390, 2.04, 1.54%,Darwin Trader,888.7,$30.00,73.21, 3.08,175,204, 88%
7.23,979.47,USD, 0.12%,5.77%,9,30.08%,500 ,https://www.signalstart.com/analysis/royalprince-fibonacci-ea/269544, 32.54, 3.69%,RoyalPrince Fibonacci EA,3492.6,$30.00,401.71, 2.03,174,1805, 83%
11.36,5344.1,USD, 0.64%,30.41%,2,795.10%,500 ,https://www.signalstart.com/analysis/union/269789, 80.87, 21.21%,Union,19120.9,$45.00,5304.32, 1.67,173,2072, 67%
5.85,2741.31,USD, 0.19%,6.57%,9,39.66%,200 ,https://www.signalstart.com/analysis/canibu-rig/271307, 40.93, 5.83%,Canibu RIG,2481.6,$50.00,658.03, 3.09,172,860, 97%
7.66,920.55,USD, 0.37%,25.84%,1,131.85%,200 ,https://www.signalstart.com/analysis/pj-oil-iii/267672, 10.43, 11.55%,PJ Oil III,20261.0,$30.00,469.63, 448.27,171,361, 97%
6.1,3486.98,USD, 0.24%,20.29%,1,53.77%,500 ,https://www.signalstart.com/analysis/versatile-turbo/269474, 7.6, 7.28%,Versatile Turbo,3194.3,$30.00,1202.75, 3.13,170,288, 68%
6.23,12088.31,USD, 0.12%,4.77%,5,24.41%,200 ,https://www.signalstart.com/analysis/nargin/267354, 36.93, 3.55%,Nargin,7291.4,$30.00,2245.69, 2.19,169,696, 69%
10.16,2801.14,USD, 0.22%,48.03%,6,93.78%,200 ,https://www.signalstart.com/analysis/inpuzz/266325, 30.04, 6.71%,inpuzz,1185.0,$30.00,1698.89, 1.9,167,464, 73%
7.2,11436.25,USC Cent, 0.03%,3.74%,11,7.67%,500 ,https://www.signalstart.com/analysis/actionforex/268959, 6.32, 1.03%,ActionForex,770.8,$30.00,814.68, 3.39,166,70, 71%
53.0,5565.42,USD, 0.15%,53.21%,9,1077.11%,200 ,https://www.signalstart.com/analysis/xin-gold/85174, 644.23, 4.65%,XIN Gold,-9804.9,$99.00,8432.92, 1.45,168,581, 79%
7.33,11600.02,USC Cent, 0.12%,17.20%,4,29.94%,500 ,https://www.signalstart.com/analysis/saving-aqlan/269953, 64.8, 3.62%,Saving Aqlan,1151.8,$45.00,3409.75, 2.59,165,836, 69%
18.0,3266.2,USD, 0.50%,47.37%,8,1481.18%,500 ,https://www.signalstart.com/analysis/bbma-om-erick/265457, 48.67, 16.10%,BBMA om erick,1779.6,$30.00,3327.34, 2.17,164,370, 76%
2.89,2641.89,USD Cent, 0.23%,11.05%,8,22.25%,500 ,https://www.signalstart.com/analysis/gladiator-dev-4/270932, 10.82, 7.11%,GLADIATOR DEV 4,1223.1,$35.00,784.15, 2.56,163,255, 71%
5.1,112879.65,USD, 0.08%,1.96%,3,12.88%,100 ,https://www.signalstart.com/analysis/forexn1/270003, 229.85, 2.39%,FOREXN1,1836.3,$35.00,12879.65, 2.9,162,551, 75%
3.56,1084.42,USD, 0.20%,10.04%,8,24.17%,500 ,https://www.signalstart.com/analysis/eurusd900/268169, 3.79, 6.21%,Eurusd900,1255.4,$30.00,230.03, 2.8,161,264, 80%
2.07,1049.04,USD, 0.67%,34.64%,4,51.04%,500 ,https://www.signalstart.com/analysis/gengar/270876, 15.23, 21.78%,Gengar,1772.1,$35.00,444.89, 1.91,160,739, 76%
8.46,1000.51,USD, 0.85%,61.69%,7,767.31%,200 ,https://www.signalstart.com/analysis/automatic-vn/267251, 86.46, 28.96%,Automatic VN,14525.9,$75.00,3693.55, 1.49,159,3074, 56%
13.0,5200.02,USD, 0.31%,32.99%,3,270.40%,500 ,https://www.signalstart.com/analysis/project-2500/258296, 55.56, 9.74%,Project 2500,2321.9,$30.00,5059.37, 3.09,158,989, 62%
30.0,6477.27,EUR, 0.05%,9.72%,8,54.98%,500 ,https://www.signalstart.com/analysis/investlong/261482, 60.69, 1.43%,InvestLong,26277.6,$30.00,3660.63, 4.01,157,3849, 84%
26.0,1329.98,USD, 0.19%,38.18%,2,367.83%,500 ,https://www.signalstart.com/analysis/tl-samurai/269310, 88.4, 5.81%,TL Samurai,-2782.4,$86.00,2912.47, 1.3,156,2331, 67%
9.56,6347.42,USD, 0.10%,7.13%,6,34.78%,200 ,https://www.signalstart.com/analysis/btc-for-mother/263178, 67.01, 3.16%,BTC for Mother,159179.0,$40.00,1597.26, 211.66,155,1093, 98%
9.59,6259.16,USD, 0.10%,1.89%,1,31.79%,500 ,https://www.signalstart.com/analysis/tradewave-audcad/270689, 22.95, 2.91%,TradeWave AUDCAD,1327.5,$35.00,1395.57, 2.31,154,216, 67%
11.43,11188.68,USC Cent, 0.19%,4.18%,9,94.22%,500 ,https://www.signalstart.com/analysis/nz-legacy/268721, 77.8, 5.96%,NZ Legacy,5824.8,$75.00,7288.68, 2.9,153,2017, 74%
6.03,2481.14,USD, 0.78%,27.58%,6,308.79%,500 ,https://www.signalstart.com/analysis/mtrader-xm/266753, 12.44, 26.16%,Mtrader Xm,-6823.8,$50.00,944.07, 6.19,152,348, 98%
7.1,14682.84,USD Cent, 0.18%,6.96%,9,45.97%,500 ,https://www.signalstart.com/analysis/quantumpips/264766, 54.83, 5.45%,QuantumPips,4698.2,$39.00,4428.52, 2.32,151,523, 76%
1.95,496.7,USD, 0.86%,45.92%,7,65.57%,500 ,https://www.signalstart.com/analysis/no-martin/269893, 6.02, 28.79%,NO MARTIN,1971.6,$100.00,196.7, 1.65,150,527, 73%
4.03,2209.72,USD, 0.07%,6.06%,9,9.49%,500 ,https://www.signalstart.com/analysis/consistent-cf/269816, 1.07, 2.26%,Consistent CF,11487.0,$35.00,191.13, 0,149,68, 100%
11.92,12449.61,USC Cent, 0.23%,20.51%,1,126.49%,500 ,https://www.signalstart.com/analysis/bubble/263650, 164.62, 7.07%,BUBBLE,4569.1,$35.00,8941.1, 2.32,148,4132, 71%
11.95,4768.01,USD, 0.40%,34.53%,9,323.74%,500 ,https://www.signalstart.com/analysis/eagle-eyes/262976, 64.28, 12.79%,Eagle Eyes,5069.3,$40.00,5683.13, 2.07,147,1770, 70%
5.72,65038.48,EUR, 0.15%,5.23%,1,29.08%,500 ,https://www.signalstart.com/analysis/conservative-gain/268113, 229.09, 4.53%,Conservative gain,78885.2,$50.00,17563.26, 2.78,146,379, 65%
9.95,20728.0,USD, 0.24%,21.74%,2,103.34%,500 ,https://www.signalstart.com/analysis/forex-ai-pro/263088, 195.65, 7.36%,FOREX AI PRO,-475.7,$35.00,11042.54, 1.77,145,1909, 70%
3.62,1067.7,USD, 0.18%,4.64%,5,21.13%,500 ,https://www.signalstart.com/analysis/gaprof/268170, 4.48, 5.38%,GAprof,2042.5,$30.00,202.24, 2.35,144,405, 78%
5.95,500.38,USD, 0.74%,51.03%,6,271.40%,200 ,https://www.signalstart.com/analysis/automatic20/268774, 19.85, 24.48%,Automatic20,5460.2,$75.00,991.59, 1.41,143,1512, 55%
11.23,632.34,USD, 0.10%,21.05%,4,40.13%,200 ,https://www.signalstart.com/analysis/alphastat-forever/269987, 0.73, 3.04%,AlphaSTAT Forever,1781.1,$50.00,181.09, 3.85,142,65, 83%
4.46,21526.65,USC Cent, 0.57%,40.93%,8,114.83%,500 ,https://www.signalstart.com/analysis/smart-opulent-endeavor-renko/267575, 114.55, 18.55%,Smart Opulent Endeavor Renko,2757.5,$49.00,11526.65, 2.83,141,1526, 73%
1.82,913.86,EUR, 0.31%,5.91%,1,18.65%,500 ,https://www.signalstart.com/analysis/infinity-trading-nl/270870, 5.48, 9.63%,Infinity Trading NL,1078.8,$30.00,143.61, 2.37,140,347, 77%
2.85,4416.17,USD, 0.08%,1.65%,9,7.38%,500 ,https://www.signalstart.com/analysis/eduinfx/271330, 2.03, 2.49%,eduinfx,544.1,$45.00,298.55, 4.31,139,93, 68%
5.13,4088.12,USD, 0.46%,26.25%,1,103.43%,500 ,https://www.signalstart.com/analysis/fxbouncer-ea/268011, 38.29, 14.76%,FxBouncer EA,17463.4,$51.00,4087.41, 2.37,138,1330, 73%
6.03,1070.98,USD, 0.29%,18.71%,2,67.76%,500 ,https://www.signalstart.com/analysis/correlation-stablelowddset2/268914, 12.98, 8.91%,Correlation StableLowDDSET2,6735.3,$49.00,545.86, 1.48,137,1298, 72%
7.66,3548.61,USD, 0.20%,8.24%,9,59.57%,500 ,https://www.signalstart.com/analysis/eurusd-boss/270576, 18.3, 6.26%,EURUSD BOSS,1521.6,$30.00,1494.89, 2.4,136,524, 70%
6.79,1056.65,EUR, 0.14%,6.83%,9,33.31%,500 ,https://www.signalstart.com/analysis/projecteagle-forex-engine/269430, 2.73, 4.30%,ProjectEagle Forex Engine,1872.8,$39.00,280.09, 2.69,135,190, 62%
2.39,355.13,USD, 0.33%,12.46%,5,26.37%,500 ,https://www.signalstart.com/analysis/oneshort-profit-noriskmethod/269652, 0.6, 10.13%,OneShort Profit NoRiskMethod,607.6,$49.00,55.13, 1.99,134,58, 59%
6.92,28470.13,EUR, 0.66%,18.18%,328,293.14%,500 ,https://www.signalstart.com/analysis/gold-champion/267588, 83.42, 21.74%,Gold Champion,171231.0,$100.00,23900.68, 2.32,133,522, 66%
1.26,3480.07,USD, 0.39%,3.06%,2,16.00%,500 ,https://www.signalstart.com/analysis/blackdragon-fox-rizzy-ea/271300, 2.88, 12.17%,BlackDragon Fox Rizzy EA,1219.7,$30.00,480.07, 6.66,132,133, 77%
5.52,268.62,USD, 0.44%,20.20%,4,107.22%,500 ,https://www.signalstart.com/analysis/wealthleaker-power4/271337, 4.57, 14.00%,WealthLeaker Power4,417.8,$30.00,188.45, 1.7,131,307, 67%
13.0,1596.19,USD, 0.27%,30.00%,8,192.79%,500 ,https://www.signalstart.com/analysis/long-term-slow-growth/264081, 29.59, 8.48%,long term slow growth,3682.9,$30.00,2798.73, 1.93,130,1307, 61%
26.0,4061.22,USD, 0.16%,28.84%,3,252.56%,500 ,https://www.signalstart.com/analysis/prophet/269947, 20.25, 4.86%,Prophet,9680.3,$35.00,3061.22, 18.04,129,529, 99%
4.92,1301.02,USD, 0.86%,29.66%,4,257.54%,500 ,https://www.signalstart.com/analysis/profits-now/270016, 29.99, 29.29%,Profits Now,8547.9,$37.00,1775.86, 1.85,128,825, 69%
2.36,720.43,EUR, 0.26%,25.75%,7,20.07%,500 ,https://www.signalstart.com/analysis/zeusfx/270088, 0.96, 7.94%,ZeusFX,1310.7,$30.00,120.43, 0,127,96, 100%
3.23,267.24,USD, 0.47%,34.00%,7,58.05%,400 ,https://www.signalstart.com/analysis/dharma-high-performance/269860, 2.72, 15.08%,Dharma High performance,721.7,$50.00,137.53, 2.24,126,154, 64%
1.92,17935.63,EUR, 0.37%,19.99%,6,23.66%,30 ,https://www.signalstart.com/analysis/buy-gold-sell-gold-888/270089, 903.6, 11.45%,Buy Gold Sell Gold 888,221171.0,$30.00,3435.63, 7.24,125,659, 94%
8.3,11406.56,USD, 0.27%,15.92%,3,94.56%,500 ,https://www.signalstart.com/analysis/autopilot2000/266750, 48.65, 8.32%,Autopilot2000,503.3,$50.00,7229.49, 3.11,124,154, 68%
