age,daily,drawdown,gain,link,monthly,name,pips,price,profit_factor,rank,trades,type,won
1.66, -0.15%,21.7%,-7.45%,https://www.signalstart.com/analysis/kingofswing/110787, -4.52%,Kingofswing,"-2,355.8",$75, 0.79,-,31,Real, 55%
43.0, -0.32%,99.1%,-98.52%,https://www.signalstart.com/analysis/easy-aud-eur-gbp/21958, -9.16%,Easy AUD EUR GBP,952.9,$30, 0.74,-,565,Real, 73%
0.73, 7.69%,46.2%,410.73%,https://www.signalstart.com/analysis/long-holder/128966, 410.73%,LONG HOLDER,"2,565.7",$30," 2,328.05",-,111,Real, 99%
2.52, -0.03%,4%,-2.04%,https://www.signalstart.com/analysis/sab-investments-2020/103878, -0.81%,SAB Investments 2020,88.4,$99, 0.8,-,20,Real, 35%
9.2, 0.00%,13.9%,-0.16%,https://www.signalstart.com/analysis/maguro/80071, -0.02%,Maguro,-500,$39, 1,-,283,Real, 60%
2.1, -0.35%,35.3%,-19.61%,https://www.signalstart.com/analysis/intra-day-swing-index/123079, -9.83%,Intra Day Swing Index,"32,835.4",$30, 0.83,-,343,Real, 53%
0.43, 0.93%,4.3%,12.74%,https://www.signalstart.com/analysis/follow-my-gbpcad-trades/126152, 12.74%,Follow My GBPCAD Trades,116,$100, 2.9,-,19,Real, 79%
2.36, 1.96%,60.2%,295.64%,https://www.signalstart.com/analysis/long-term-gain/110794, 78.42%,Long Term Gain,"7,171",$55, 17.6,-,340,Real, 97%
1.36, 1.37%,28.8%,74.65%,https://www.signalstart.com/analysis/jumbo/125130, 49.99%,Jumbo,"1,700.4",$40, 2.18,-,765,Real, 81%
25.0, -0.55%,99.4%,-98.61%,https://www.signalstart.com/analysis/safescalping/56263, -15.20%,SafeScalping,"-118,392.8",$30, 0.72,-,31762,Real, 93%
0.76, -12.87%,98.9%,-95.79%,https://www.signalstart.com/analysis/vulture-scalper/126922, -95.79%,Vulture Scalper,"-515,251.9",$45, 0.77,-,19,Real, 89%
7.43, -0.07%,26.1%,-15.23%,https://www.signalstart.com/analysis/tii/83662, -2.20%,tii,-97.2,$30, 0.7,-,72,Real, 36%
7.07, -0.04%,48.9%,-7.26%,https://www.signalstart.com/analysis/dogaressa-std-2/66508, -1.06%,Dogaressa STD 2,"-13,447.7",$100, 0.93,-,4099,Real, 64%
0.27, 19.82%,26.1%,324.75%,https://www.signalstart.com/analysis/forex1systemxs/128462, 324.75%,Forex1systemxs,"1,195.5",$69, 4.29,-,69,Real, 68%
0.4, 4.04%,12.8%,60.84%,https://www.signalstart.com/analysis/capitalgrowth/131024, 60.84%,CapitalGrowth,"5,386.9",$150," 6,353.33",-,46,Real, 98%
2.92, -2.73%,99.7%,-91.28%,https://www.signalstart.com/analysis/priceactionbasket/110801, -56.36%,PriceActionBasket,"269,548.9",$30, 0.91,-,1291,Real, 59%
1.62, -0.59%,26.9%,-25.11%,https://www.signalstart.com/analysis/huat90/111571, -16.14%,Huat90,"-1,499.4",$30, 0.37,-,356,Real, 58%
3.2, 1.47%,33.6%,305.54%,https://www.signalstart.com/analysis/rollsupreme/109268, 54.70%,RollSupreme,"1,475.7",$75, 3.36,-,358,Real, 70%
14.0, -0.25%,80%,-66.23%,https://www.signalstart.com/analysis/aaa97/104403, -7.31%,Aaa97,"-2,537",$35, 0.94,-,1436,Real, 78%
54.0, -0.29%,100%,-99.2%,https://www.signalstart.com/analysis/marcoval/74198, -8.43%,MarcoVal,"14,505.2",$30, 1.47,-,1479,Real, 88%
1.95, 4.10%,36.8%,972.84%,https://www.signalstart.com/analysis/unruly/114644, 232.40%,Unruly,453.2,$30, 2.56,-,120,Real, 74%
0.93, 1.62%,1.1%,56.66%,https://www.signalstart.com/analysis/af-gold-hunter-pro-final/122582, 56.66%,AF Gold Hunter Pro Final,"567,840",$150, 20.38,-,650,Real, 90%
38.0, -0.16%,96.5%,-85.18%,https://www.signalstart.com/analysis/amazing/22731, -4.75%,Amazing,"582,001.6",$100, 1.17,-,3246,Real, 88%
2.1, 2.11%,19.7%,273.75%,https://www.signalstart.com/analysis/fxwealth/131031, 86.86%,FXWEALTH,"11,149.4",$150, 3.92,-,520,Real, 73%
11.01, -0.50%,94.7%,-80.59%,https://www.signalstart.com/analysis/port-2/58839, -13.84%,port 2,"24,535.7",$30, 2.09,-,365,Real, 70%
68.0, 0.04%,90.1%,141.58%,https://www.signalstart.com/analysis/xin/59096, 1.28%,XIN,"1,469",$300, 0.95,-,200,Real, 82%
31.0, -0.02%,48.5%,-21.32%,https://www.signalstart.com/analysis/ea-happy-trend/32473, -0.74%,EA Happy Trend,-279.7,$30, 0.95,-,758,Real, 78%
5.82, -0.03%,22.5%,-4.72%,https://www.signalstart.com/analysis/servequant/99545, -0.82%,ServeQuant,886.6,$90, 0.95,-,242,Real, 61%
2.33, 1.59%,33.7%,202.51%,https://www.signalstart.com/analysis/oil-field/113370, 60.42%,Oil Field,"-4,123.8",$30, 1.97,-,344,Real, 79%
95.0, -0.22%,100%,-99.83%,https://www.signalstart.com/analysis/copymymt4trade/47835, -6.40%,copymymt4trade,"-5,765.8",$75, 0.93,-,3227,Real, 51%
4.23, -4.68%,99.9%,-99.77%,https://www.signalstart.com/analysis/forbruzz/92636, -76.22%,ForBruzZ,"-5,871.9",$89, 0.83,-,361,Real, 60%
22.0, -0.08%,85.1%,-42%,https://www.signalstart.com/analysis/spider-trader/113629, -2.33%,Spider Trader,"-3,781.2",$30, 0.91,-,572,Real, 61%
0.43, -23.25%,99.2%,-96.8%,https://www.signalstart.com/analysis/follow-my-gbpusd-trades/126173, -96.80%,Follow My GBPUSD Trades,47,$100, 0.63,-,356,Real, 78%
7.49, -1.09%,98.1%,-91.54%,https://www.signalstart.com/analysis/caliber-best-return/103136, -28.03%,Caliber Best Return,"-10,743.2",$45, 0.87,-,1110,Real, 55%
15.0, -0.04%,63.6%,-16.72%,https://www.signalstart.com/analysis/l-rain/50914, -1.15%,The L Rain,444.3,$75, 1.53,-,117,Real, 91%
1.1, 2.07%,59.5%,96.41%,https://www.signalstart.com/analysis/safe-multicurrency/122337, 83.82%,Safe Multicurrency,132.7,$70, 1.57,-,441,Real, 72%
24.3, -0.05%,68.5%,-31.04%,https://www.signalstart.com/analysis/good-2-go/40672, -1.50%,Good 2 Go,"-1,562.7",$30, 0.92,-,1063,Real, 74%
2.1, 1.78%,23.5%,204.69%,https://www.signalstart.com/analysis/masastrength/113636, 69.61%,MasaStrength,"5,141.2",$50, 3.79,-,282,Real, 90%
1.66, -3.98%,92.7%,-86.91%,https://www.signalstart.com/analysis/sugarpui/117220, -70.28%,Sugarpui,"-3,804.2",$50, 0.56,-,751,Real, 63%
3.49, -6.24%,100%,-99.88%,https://www.signalstart.com/analysis/jhonson-pro/95205, -85.45%,Jhonson Pro,-549.7,$70, 0.92,-,305,Real, 80%
11.95, -0.02%,97.6%,-7.89%,https://www.signalstart.com/analysis/nitro-spider/61157, -0.68%,Nitro Spider,"1,285.4",$50, 1.04,-,494,Real, 89%
7.26, 1.16%,67.1%,"1,126.21%",https://www.signalstart.com/analysis/forexsystem/101862, 41.13%,ForexSystem,991.8,$59, 0.84,-,200,Real, 80%
8.66, 0.02%,40.6%,4.31%,https://www.signalstart.com/analysis/kkz-aggressive/73190, 0.49%,KKZ Aggressive,"12,422.2",$30, 0.98,-,4685,Real, 86%
2.16, 1.67%,47.1%,194%,https://www.signalstart.com/analysis/uncle-gold-bug/116968, 64.17%,uncle gold bug,"425,667.3",$59, 6.05,-,808,Real, 96%
13.0, -0.08%,56.6%,-28.42%,https://www.signalstart.com/analysis/sentiment-trade-v1/59882, -2.44%,Sentiment Trade v1,"10,214.3",$50, 0.77,-,1037,Real, 69%
1.23, 7.14%,53.3%,"1,180.89%",https://www.signalstart.com/analysis/gracealphafx/128490, 679.12%,GraceAlphaFx,"9,608.9",$100, 2.6,-,144,Real, 73%
2.16, -0.22%,15.3%,-13.36%,https://www.signalstart.com/analysis/joker-1k/110059, -6.38%,Joker 1k,"1,935.1",$30, 0.72,-,112,Real, 29%
3.1, -0.67%,59.2%,-46.61%,https://www.signalstart.com/analysis/good-2-go-money-tree/98558, -18.28%,Good 2 Go Money Tree,"-4,823.8",$30, 0.48,-,298,Real, 69%
3.2, 1.38%,31.9%,272.81%,https://www.signalstart.com/analysis/exponential/109310, 50.70%,Exponential,"6,789",$100, 4.76,-,227,Real, 88%
