age,daily,drawdown,gain,link,monthly,name,pips,price,profit_factor,rank,trades,type,won
28.0, 0.69%,4.5%,"36,616.76%",https://www.signalstart.com/analysis/edgefx/143190, 22.80%,EdgeFX,"45,893.8",$75, 12.12,1,1814,Real, 93%
9.43, 0.54%,95.8%,355.36%,https://www.signalstart.com/analysis/snow-socks/71279, 17.40%,Snow Socks,"34,449.8",$45, 1.27,2,371,Real, 99%
5.39, 0.60%,25%,164.59%,https://www.signalstart.com/analysis/kingsman-trader/105334, 19.68%,Kingsman trader,"-196,576.8",$49, 1.22,3,356,Real, 50%
6.72, 0.58%,16.8%,224.13%,https://www.signalstart.com/analysis/citadel/145220, 19.03%,Citadel,"1,149.5",$69, 5.37,4,105,Real, 73%
33.0, 0.76%,20.8%,"217,474.61%",https://www.signalstart.com/analysis/lord-laurel/142623, 25.49%,Lord Laurel,"14,519.8",$100, 6.93,5,662,Real, 84%
2.56, 0.98%,12.9%,111.11%,https://www.signalstart.com/analysis/woody/136827, 33.56%,Woody,56.7,$30, 0,7,11,Real, 100%
5.92, 0.96%,89.9%,445.94%,https://www.signalstart.com/analysis/alpha-winner/108946, 33.02%,Alpha Winner,"5,699.6",$40, 2.92,6,2998,Real, 92%
3.62, 1.06%,42.8%,214.65%,https://www.signalstart.com/analysis/twl-ea/129827, 36.91%,TWL EA,"1,465.6",$168, 2.09,8,1183,Real, 68%
8.16, 1.02%,6.9%,"1,102.54%",https://www.signalstart.com/analysis/sensation/127636, 35.52%,Sensation,"14,928.9",$50, 5.71,10,485,Real, 74%
10.49, 0.48%,92.1%,345.97%,https://www.signalstart.com/analysis/expertanalystahmedsar1/62743, 15.28%,ExpertAnalystAhmedSar1,"7,127.3",$35, 1.21,11,1515,Real, 48%
26.0, 0.20%,15.1%,391.84%,https://www.signalstart.com/analysis/spotlight-night-ea-multipair/129183, 6.16%,SpotLight Night EA Multipair,"3,238.6",$39, 1.13,9,3298,Real, 82%
2.82, 1.03%,26.1%,139.19%,https://www.signalstart.com/analysis/break-all-limits/138227, 35.81%,Break all limits,"1,115.6",$36, 1.55,13,151,Real, 75%
5.26, 0.51%,72.4%,124.17%,https://www.signalstart.com/analysis/mercury-rec-rmax/95170, 16.51%,MERCURY REC RMAX,280,$75, 1.19,12,240,Real, 70%
2.49, 0.94%,25.6%,101.94%,https://www.signalstart.com/analysis/candlestickguru/137037, 32.23%,CandleStickGuru,"1,417.1",$30, 1.99,17,21,Real, 57%
25.0, 0.02%,96.5%,17.05%,https://www.signalstart.com/analysis/sp-ts1/40600, 0.62%,SP TS1,"54,630.5",$40, 1.01,15,1488,Real, 52%
2.95, 0.93%,24.9%,127.68%,https://www.signalstart.com/analysis/safe-zone/131913, 31.77%,Safe zone,"7,725.9",$65, 2.2,18,794,Real, 85%
28.0, 0.29%,11%,"1,112.06%",https://www.signalstart.com/analysis/ronin47-v4-february-2018/138395, 9.01%,Ronin47 V4 February 2018,"4,092.9",$50, 7.23,20,4232,Real, 70%
9.79, 0.68%,77.9%,637.36%,https://www.signalstart.com/analysis/imalive/145269, 22.57%,IMALIVE,"606,592.5",$49, 2.3,14,1137,Real, 65%
12.95, 1.65%,75.7%,"62,544.7%",https://www.signalstart.com/analysis/10x-strategy/86847, 63.20%,The 10x Strategy,"4,229.8",$69, 3.29,-,290,Real, 85%
8.36, 4.14%,62.3%,"2,657,478.4%",https://www.signalstart.com/analysis/i-am-your-banker/119173, 237.16%,I am Your Banker,"46,882.4",$350, 36.51,-,512,Real, 89%
1.85, 0.85%,1.9%,60.38%,https://www.signalstart.com/analysis/af-gold-hunter-pro-final/122582, 28.52%,AF Gold Hunter Pro Final,"581,160",$150, 8.35,19,1127,Real, 88%
19.0, 1.05%,22.2%,"50,477.66%",https://www.signalstart.com/analysis/3-years-stability/145472, 36.70%,3 years of stability,"27,720.7",$75, 5.78,33,1398,Real, 72%
22.0, 0.87%,60.6%,"30,915.61%",https://www.signalstart.com/analysis/lever-de-soleil/141832, 29.47%,Lever De Soleil,"19,714.8",$69, 4.41,48,1122,Real, 82%
30.0, 0.72%,75.3%,"75,144.62%",https://www.signalstart.com/analysis/a77777/115183, 24.06%,A77777,"562,241.9",$100, 1.36,16,4512,Real, 64%
18.0, 0.95%,65.7%,"19,003.98%",https://www.signalstart.com/analysis/fx-fresh-life/52112, 32.80%,FX fresh life,"19,923.8",$45, 2.92,206,285,Real, 74%
39.0, 0.42%,84%,"14,264.46%",https://www.signalstart.com/analysis/alzaruda01/51873, 13.25%,ALzaruda01,"10,217.8",$30, 16.46,351,537,Real, 93%
26.0, 0.69%,50.4%,"25,719.36%",https://www.signalstart.com/analysis/gelios/38201, 23.01%,Gelios,"6,349.3",$59, 3.82,357,743,Real, 78%
33.0, 0.87%,52.5%,"641,307.66%",https://www.signalstart.com/analysis/serendipity-fortune/97235, 29.56%,serendipity fortune,"10,126.3",$39, 7.07,374,381,Real, 90%
46.0, 0.45%,47.5%,"51,580.78%",https://www.signalstart.com/analysis/night-scalping/18002, 14.32%,Night Scalping,"4,258.1",$35, 1.7,254,1978,Real, 76%
17.0, 0.88%,26.4%,"11,235.27%",https://www.signalstart.com/analysis/moneymakersuper/51254, 30.15%,Moneymakersuper,"4,405.8",$100, 866.06,58,256,Real, 96%
1.92, 8.43%,64%,"10,829.04%",https://www.signalstart.com/analysis/scorpionz/129379, 1011.69%,ScorpionZ,"12,234.3",$45, 8.51,-,249,Real, 97%
3.07, 5.20%,17.4%,"10,468.8%",https://www.signalstart.com/analysis/nolimit-ro/140782, 353.59%,NoLiMit RO,"1,263.8",$75, 44.4,-,76,Real, 99%
605.0, 0.02%,60.7%,"8,767.57%",https://www.signalstart.com/analysis/fx-know-how/89353, 0.73%,FX KNOW HOW,"52,154.9",$75, 2.32,186,511,Real, 69%
45.0, 0.29%,36.9%,"5,559.05%",https://www.signalstart.com/analysis/sapphire/57131, 9.14%,Sapphire,"35,330.1",$59, 2.62,174,4701,Real, 75%
0.44, 42.90%,100%,"10,264.45%",https://www.signalstart.com/analysis/ro-nolimit/140761, 10264.45%,RO NOLIMIT,80.2,$75, 0.59,-,151,Real, 79%
3.07, 5.11%,29.6%,"9,696.15%",https://www.signalstart.com/analysis/newfuture/123254, 342.55%,NewFuture,"1,798.3",$50, 11.9,-,161,Real, 94%
2.33, 6.43%,72.4%,"7,763.14%",https://www.signalstart.com/analysis/zhangli-fx-signal/143470, 541.20%,ZhangLi FX Signal,"5,880.2",$100, 3.16,-,373,Real, 83%
19.0, 0.71%,56.8%,"6,662.15%",https://www.signalstart.com/analysis/most-sucessfull/139984, 23.74%,most sucessfull,"2,939.1",$75, 1.32,392,327,Real, 47%
24.46, 0.54%,92.3%,"5,298.22%",https://www.signalstart.com/analysis/af-global-expert-i/40980, 17.44%,AF Global Expert I,"9,606",$200, 1.31,443,35635,Real, 79%
37.0, 0.36%,66.6%,"6,004.87%",https://www.signalstart.com/analysis/gegatrade-pro/25238, 11.33%,Gegatrade Pro,"13,309.4",$75, 2.41,276,25319,Real, 69%
18.0, 0.82%,36.9%,"9,929.06%",https://www.signalstart.com/analysis/team-zenith/135959, 27.81%,Team Zenith,"51,235.7",$65, 5.59,24,2545,Real, 83%
3.02, 4.36%,31.7%,"4,550.24%",https://www.signalstart.com/analysis/scm-ro/140803, 257.23%,SCM RO,"1,460.5",$75, 20.3,-,97,Real, 97%
17.0, 0.72%,80.1%,"4,527.06%",https://www.signalstart.com/analysis/traffic-crazy/53570, 23.82%,Traffic Crazy,"8,154.7",$39, 2.18,190,957,Real, 77%
59.0, 0.23%,54.7%,"5,885.64%",https://www.signalstart.com/analysis/blackwave-australia/784, 7.04%,Blackwave Australia,"42,299.8",$30, 3.46,262,1730,Real, 79%
7.43, 1.70%,19.7%,"4,188.18%",https://www.signalstart.com/analysis/platinum/124577, 65.63%,Platinum,"1,749.6",$60, 5.47,-,164,Real, 80%
21.0, 0.57%,51.7%,"3,956.41%",https://www.signalstart.com/analysis/grandcapital/54281, 18.75%,GrandCapital,"2,547.7",$59, 2.28,102,403,Real, 90%
49.0, 0.24%,68.2%,"3,721.63%",https://www.signalstart.com/analysis/jubilant/58008, 7.52%,Jubilant,"37,176.5",$59, 4.43,305,3852,Real, 81%
0.41, 34.65%,35.5%,"3,450.64%",https://www.signalstart.com/analysis/profitable-winner-profit/140691, 3450.64%,PROFITABLE WINNER PROFIT,"1,578.5",$75, 11.92,-,147,Real, 88%
23.0, 0.50%,27.6%,"3,406.34%",https://www.signalstart.com/analysis/bushmills/62540, 16.06%,Bushmills,"18,420.6",$45, 4.62,171,2926,Real, 97%
22.0, 0.53%,98.7%,"3,352.06%",https://www.signalstart.com/analysis/forex-cracker/61783, 17.06%,Forex Cracker,"20,873.8",$30, 1.58,457,253,Real, 87%
58.0, 0.20%,50%,"3,323.13%",https://www.signalstart.com/analysis/blackwave-pacific/2335, 6.17%,Blackwave Pacific,"105,488.3",$69, 4.19,252,1895,Real, 78%
14.0, 0.78%,68.4%,"2,913.32%",https://www.signalstart.com/analysis/positive-green-beast/101099, 26.11%,Positive Green Beast,"3,117.4",$35, 2.41,466,192,Real, 82%
0.31, 47.22%,22.7%,"3,148.1%",https://www.signalstart.com/analysis/masterkey/142217, 3148.10%,Masterkey,626,$99, 6.47,-,79,Real, 68%
52.0, 0.21%,92.8%,"2,791.51%",https://www.signalstart.com/analysis/mmp/10866, 6.51%,MMP,"36,981.8",$30, 1.6,423,4545,Real, 92%
41.0, 0.27%,67%,"2,989.59%",https://www.signalstart.com/analysis/leprecon/57125, 8.53%,Leprecon,"24,533.7",$59, 2.89,308,3484,Real, 74%
606.0, 0.02%,73%,"2,922.37%",https://www.signalstart.com/analysis/future-speed/63830, 0.56%,Future Speed,"16,384.8",$75, 4.65,319,3762,Real, 91%
58.0, 0.18%,73.6%,"2,390.43%",https://www.signalstart.com/analysis/nightscalper-darwinex/1546, 5.62%,NightScalper Darwinex,"11,821",$65, 1.26,372,5656,Real, 72%
2.89, 3.59%,36.8%,"2,051.69%",https://www.signalstart.com/analysis/unruly/114644, 186.49%,Unruly,"2,312.5",$39, 2.56,-,160,Real, 72%
1.89, 6.04%,42.5%,"2,722.96%",https://www.signalstart.com/analysis/blastparadise/139473, 471.86%,BlastParadise,719,$50, 2.3,-,1248,Real, 66%
21.0, 0.46%,37.7%,"1,910.72%",https://www.signalstart.com/analysis/white-suit/134090, 14.89%,White Suit,"33,198.9",$80, 5.09,81,1699,Real, 83%
13.0, 0.81%,56.2%,"2,466.78%",https://www.signalstart.com/analysis/medallion/66186, 27.21%,Medallion,"2,223.2",$59, 1.27,132,273,Real, 86%
43.0, 0.23%,74.8%,"1,888.27%",https://www.signalstart.com/analysis/fxwolf/58005, 7.03%,FxWolf,"48,343.7",$69, 3.77,332,5590,Real, 76%
8.23, 1.27%,76.7%,"2,139.02%",https://www.signalstart.com/analysis/mercury-usdjpy-nonf-rx/65890, 45.77%,Mercury USDJPY NONF RX,286.2,$75, 1.96,-,151,Real, 80%
40.0, 0.24%,80.4%,"1,880.93%",https://www.signalstart.com/analysis/fxbeacon/61576, 7.56%,fxbeacon,"37,339.8",$69, 3.16,352,5511,Real, 77%
48.56, 0.20%,81%,"1,868.95%",https://www.signalstart.com/analysis/ivory/57132, 6.24%,Ivory,"60,120",$59, 2.98,333,5810,Real, 79%
9.66, 1.03%,57.3%,"1,851.94%",https://www.signalstart.com/analysis/mercury-usdjpy-rx/64473, 35.92%,Mercury USDJPY RX,287.3,$75, 1.98,67,156,Real, 77%
24.56, 0.40%,46.3%,"1,825.64%",https://www.signalstart.com/analysis/doctor-pip/134048, 12.60%,Doctor Pip,"37,607",$100, 4.54,106,2011,Real, 82%
28.0, 0.34%,92.9%,"1,737.44%",https://www.signalstart.com/analysis/axileader/59142, 10.69%,axileader,"2,359,624.9",$59, 1.58,440,3782,Real, 72%
27.0, 0.33%,80%,"1,480.86%",https://www.signalstart.com/analysis/magic-signal/34192, 10.28%,Magic Signal,"14,038.8",$100, 2.05,245,1496,Real, 71%
79.0, 0.12%,64.6%,"1,627.28%",https://www.signalstart.com/analysis/caesar-icmarkets/4717, 3.59%,Caesar IcMarkets,"45,449.2",$99, 1.66,326,9857,Real, 72%
16.0, 0.56%,30.5%,"1,568.25%",https://www.signalstart.com/analysis/big-short/135973, 18.30%,The Big Short,"32,492.1",$50, 5.7,53,1624,Real, 84%
2.49, 3.64%,33.9%,"1,360.85%",https://www.signalstart.com/analysis/mt-king/136148, 190.36%,MT King,"14,494.3",$125, 41.34,-,436,Real, 98%
4.16, 2.25%,15.4%,"1,522.78%",https://www.signalstart.com/analysis/kenzo-2020/138745, 94.70%,Kenzo 2020,"1,564.9",$75, 7.06,-,71,Real, 90%
8.66, 1.03%,34.2%,"1,339.99%",https://www.signalstart.com/analysis/limerence-ea-suite-3/93679, 35.96%,Limerence EA Suite 3,274.2,$75, 47.94,103,10,Real, 80%
2.85, 3.28%,36.4%,"1,504.27%",https://www.signalstart.com/analysis/ea-for-gold/146221, 161.91%,EA for gold,"225,619.8",$75, 3.37,-,874,Real, 77%
25.0, 0.35%,93.3%,"1,317.95%",https://www.signalstart.com/analysis/forex-swap-robot/53730, 10.91%,Forex Swap Robot,"61,052.2",$30, 3.37,408,34930,Real, 92%
2.52, 3.51%,71.9%,"1,271.68%",https://www.signalstart.com/analysis/pr0fitable/118802, 179.35%,Pr0fitable,-98.5,$30, 1.42,-,129,Real, 74%
1.13, 7.88%,85.6%,"1,217.56%",https://www.signalstart.com/analysis/copy-trade-platinum/143484, 843.08%,copy trade platinum,"15,240.1",$30, 3.07,-,94,Real, 88%
43.0, 0.19%,9.3%,"1,118.15%",https://www.signalstart.com/analysis/starttrading/72336, 5.91%,StartTrading,"27,063.9",$59, 7.52,21,559,Real, 85%
75.0, 0.11%,33.3%,"1,209.92%",https://www.signalstart.com/analysis/shikari/1733, 3.41%,Shikari,"13,651.1",$35, 1.67,249,4125,Real, 68%
7.69, 1.09%,38.9%,"1,115.54%",https://www.signalstart.com/analysis/forex-signal/73463, 38.23%,Forex signal,"23,668.3",$30, 3.19,422,100,Real, 95%
24.33, 0.34%,31.4%,"1,092.22%",https://www.signalstart.com/analysis/gapfixer-gap1/55903, 10.56%,GapFixer Gap1,"44,308.5",$30, 1.74,233,2326,Real, 60%
52.0, 0.16%,47.2%,"1,075.98%",https://www.signalstart.com/analysis/sfe-night-scalper-eurchf/40974, 4.76%,SFE Night Scalper EURCHF,"6,210.3",$40, 1.45,410,4927,Real, 64%
39.0, 0.21%,50.6%,"1,106.75%",https://www.signalstart.com/analysis/blackwave-alpine-client/58895, 6.35%,Blackwave Alpine Client,"46,067.9",$45, 3.19,291,2162,Real, 83%
24.92, 0.32%,65.1%,"1,058.71%",https://www.signalstart.com/analysis/exponential-profits/33249, 10.18%,Exponential Profits,"5,534.6",$50, 3.48,96,514,Real, 80%
24.33, 0.32%,29.8%,971.85%,https://www.signalstart.com/analysis/gapfixer-gap2/51776, 10.09%,GapFixer Gap2,"38,089.7",$30, 1.98,278,2394,Real, 56%
2.59, 3.05%,31%,939.26%,https://www.signalstart.com/analysis/metal/122295, 144.74%,Metal,"45,814",$76, 15.1,-,187,Real, 93%
11.02, 0.74%,61.6%,"1,048.83%",https://www.signalstart.com/analysis/qbfx/124185, 24.81%,QBFX,"39,654.5",$30, 1.77,114,3936,Real, 77%
8.66, 0.90%,75.1%,917.64%,https://www.signalstart.com/analysis/fxplus/64576, 30.63%,FxPlus,"6,951",$50, 2.07,25,1392,Real, 64%
1.69, 4.55%,35.5%,867.16%,https://www.signalstart.com/analysis/rr2/129372, 275.32%,RR2,"10,839.5",$45, 18.35,-,210,Real, 96%
9.66, 0.77%,48.4%,831.2%,https://www.signalstart.com/analysis/sure-shot-returns/80701, 25.92%,Sure Shot Returns,"2,919.5",$69, 2.19,373,241,Real, 83%
27.0, 0.27%,62.8%,861.8%,https://www.signalstart.com/analysis/profittrading/52100, 8.48%,Profittrading,"21,651.1",$30, 1.61,420,2024,Real, 83%
56.0, 0.13%,82.1%,849.87%,https://www.signalstart.com/analysis/nile-ma/3701, 4.01%,NiLe MA,"22,700.5",$60, 1.36,387,7573,Real, 69%
8.2, 0.91%,75%,834.75%,https://www.signalstart.com/analysis/forexsystem/101862, 31.27%,ForexSystem,418.6,$59, 0.76,461,210,Real, 80%
8.69, 0.85%,26.4%,817.8%,https://www.signalstart.com/analysis/compressor/77761, 28.96%,Compressor,"-2,501,389.8",$50, 2.32,41,904,Real, 72%
52.0, 0.13%,69.8%,741.55%,https://www.signalstart.com/analysis/bg-grid/8702, 4.09%,BG Grid,"20,744.6",$40, 2.1,356,1673,Real, 69%
8.66, 0.85%,34.6%,813.37%,https://www.signalstart.com/analysis/limerence-ea-suite-2/79210, 29.02%,Limerence EA Suite 2,194.6,$75, 36.53,110,13,Real, 85%
40.0, 0.17%,55.5%,727.67%,https://www.signalstart.com/analysis/b4x/120993, 5.28%,B4x,"95,329.2",$30, 2.08,259,34537,Real, 75%
31.0, 0.23%,36.8%,811.34%,https://www.signalstart.com/analysis/friday-monday/66191, 7.15%,Friday Monday,"4,473.6",$31, 1.56,242,1455,Real, 75%
30.0, 0.23%,28.9%,757.6%,https://www.signalstart.com/analysis/fxquality/30723, 7.15%,FXQuality,"16,783.8",$30, 2.14,49,10164,Real, 68%
18.0, 0.37%,97.2%,700.8%,https://www.signalstart.com/analysis/cash-flow/44286, 11.56%,Cash Flow,"46,745",$30, 1.8,418,12166,Real, 91%
25.0, 0.27%,52.4%,752.22%,https://www.signalstart.com/analysis/guddinifast/58369, 8.55%,GuddiniFast,"-14,788",$30, 1.28,442,5648,Real, 72%
78.0, 0.09%,37.6%,690.86%,https://www.signalstart.com/analysis/forexrealprofitea-eu-gu/128427, 2.64%,ForexRealProfitEA EU GU,"3,431.4",$40, 1.39,292,989,Real, 58%
14.0, 0.48%,44.1%,684.33%,https://www.signalstart.com/analysis/black-dragon/61150, 15.28%,Black Dragon,472.4,$50, 19.05,152,224,Real, 71%
15.0, 0.44%,64.5%,715.47%,https://www.signalstart.com/analysis/stable-growth-manual/65634, 14.19%,Stable Growth Manual,"70,272.6",$70, 1.64,202,1868,Real, 77%
24.52, 0.27%,20.7%,635.49%,https://www.signalstart.com/analysis/black-opal/134069, 8.35%,The Black Opal,"24,608.1",$59, 5.3,59,1229,Real, 83%
56.0, 0.12%,34.5%,673.83%,https://www.signalstart.com/analysis/sfe-night-scalper/40973, 3.65%,SFE Night Scalper,"13,146.6",$40, 1.24,310,13679,Real, 65%
9.66, 0.70%,58.2%,659.99%,https://www.signalstart.com/analysis/mercury-chfjpy-rx/64808, 23.30%,Mercury CHFJPY RX,237.5,$75, 1.55,419,146,Real, 76%
1.39, 4.82%,99%,621.57%,https://www.signalstart.com/analysis/all/139270, 303.88%,All In,"-6,769.2",$75, 0.51,-,92,Real, 32%
1.59, 4.31%,6.4%,658.58%,https://www.signalstart.com/analysis/serjo-finido/145577, 250.47%,Serjo Finido,"9,915.8",$40, 15.52,-,54,Real, 89%
1.39, 4.76%,34.1%,603.89%,https://www.signalstart.com/analysis/brilliant/139809, 296.86%,Brilliant,"61,479.3",$40, 4.1,-,191,Real, 69%
1.85, 3.60%,42.9%,623.91%,https://www.signalstart.com/analysis/predominare/139494, 186.22%,Predominare,466.5,$50, 2.56,-,267,Real, 67%
39.0, 0.16%,28.7%,616%,https://www.signalstart.com/analysis/wealthy-monk/129792, 5.03%,Wealthy Monk,"18,457.6",$200, 2.08,362,3005,Real, 86%
9.66, 0.66%,71.5%,575.84%,https://www.signalstart.com/analysis/mercury-eurjpy-rx/64335, 21.82%,Mercury EURJPY RX,272.9,$75, 1.25,448,173,Real, 78%
606.0, 0.01%,40.6%,531.27%,https://www.signalstart.com/analysis/master-boom/58507, 0.30%,Master Boom,"1,388.3",$75, 20.7,157,428,Real, 84%
14.0, 0.41%,69.8%,526.27%,https://www.signalstart.com/analysis/stand-dev-split/61056, 13.12%,Stand Dev Split,901.1,$75, 15.13,218,245,Real, 96%
66.0, 0.10%,51%,600.52%,https://www.signalstart.com/analysis/alphadaywalker/30478, 2.95%,AlphaDayWalker,"44,991.2",$45, 1.28,428,12403,Real, 78%
3.36, 1.94%,82.4%,597.52%,https://www.signalstart.com/analysis/broker-breaker-mm/130478, 77.58%,Broker Breaker MM,"4,948.1",$75, 1.71,-,1682,Real, 78%
65.0, 0.09%,69.6%,519.99%,https://www.signalstart.com/analysis/novo1000/406, 2.77%,Novo1000,"-7,831.5",$30, 1.24,365,5567,Real, 62%
14.0, 0.45%,57.2%,587.81%,https://www.signalstart.com/analysis/track-tracker/56680, 14.24%,Track Tracker,"5,908.5",$40, 6.38,342,1367,Real, 93%
1.03, 6.05%,40.7%,517.7%,https://www.signalstart.com/analysis/retirement-fund-xauusd/144891, 467.29%,Retirement fund xauusd,"8,244.6",$40, 3.54,-,118,Real, 65%
2.72, 2.23%,88.6%,507.76%,https://www.signalstart.com/analysis/grinder-news-scalper/116835, 92.79%,GRINDER news scalper,691.5,$35, 5.03,-,133,Real, 90%
7.26, 0.82%,70.3%,487.29%,https://www.signalstart.com/analysis/omicron-alfa/111410, 27.54%,Omicron Alfa,289.3,$30, 1.64,45,884,Real, 53%
15.0, 0.38%,87.5%,481.35%,https://www.signalstart.com/analysis/moneybox/63130, 11.93%,MoneyBox,324.6,$60, 1.18,459,205,Real, 88%
3.3, 1.78%,82.1%,474.52%,https://www.signalstart.com/analysis/long-term-gain/110794, 69.43%,Long Term Gain,"11,808.7",$55, 22.66,-,550,Real, 97%
84.46, 0.07%,27.3%,459.29%,https://www.signalstart.com/analysis/forexrealprofitea-eu/128798, 2.03%,ForexRealProfitEA EU,"13,380.6",$30, 1.18,201,7446,Real, 65%
4.02, 1.44%,24.6%,457.63%,https://www.signalstart.com/analysis/aztec-empire/112460, 53.41%,Aztec Empire,"2,409.8",$50, 3.24,-,308,Real, 83%
9.66, 0.59%,69.5%,444.28%,https://www.signalstart.com/analysis/captur-trender/65653, 19.12%,Captur Trender,165,$50, 1.94,436,169,Real, 53%
17.0, 0.33%,91.3%,442.29%,https://www.signalstart.com/analysis/f2k-thailand/86882, 10.30%,F2K Thailand,"12,287.5",$30, 2.1,328,2009,Real, 77%
58.0, 0.10%,24.3%,455.06%,https://www.signalstart.com/analysis/sfe-price-action/20962, 2.94%,SFE Price Action,"286,614.3",$40, 1.13,469,22505,Real, 57%
3.89, 1.47%,33.3%,450.22%,https://www.signalstart.com/analysis/a1y7/107350, 54.57%,A1Y7,"7,450.3",$30, 7.46,-,1060,Real, 98%
1.66, 3.42%,69.3%,436.24%,https://www.signalstart.com/analysis/index-king-china/143505, 171.35%,INDEX KING of China,"6,501.9",$200, 1.23,-,875,Real, 62%
24.16, 0.22%,28.4%,420.24%,https://www.signalstart.com/analysis/candlestick-hunter/134118, 6.96%,Candlestick Hunter,"25,986.8",$75, 4.79,117,1341,Real, 82%
17.0, 0.32%,73.5%,435.33%,https://www.signalstart.com/analysis/algo102/66517, 10.19%,Algo102,512.9,$30, 1.88,277,10677,Real, 69%
22.0, 0.24%,71.9%,406.84%,https://www.signalstart.com/analysis/fxpleasant/37741, 7.59%,fxpleasant,"1,956.9",$30, 2.41,270,552,Real, 65%
35.0, 0.15%,16%,422.71%,https://www.signalstart.com/analysis/nightwalker-nyc-scalper/39884, 4.67%,NightWalker and NYC Scalper,"5,604.5",$50, 1.32,289,4410,Real, 73%
20.0, 0.26%,42.5%,410.36%,https://www.signalstart.com/analysis/swiss-capital/64988, 8.06%,Swiss Capital,"11,927.4",$300, 4.41,315,369,Real, 83%
29.0, 0.18%,59.1%,396.22%,https://www.signalstart.com/analysis/honey-money/32870, 5.55%,Honey Money,"2,826.9",$40, 1.35,265,2159,Real, 71%
14.0, 0.36%,45.7%,393.68%,https://www.signalstart.com/analysis/m7-icm/78349, 11.43%,M7 ICM,"2,371.7",$250, 2.24,355,1757,Real, 65%
26.0, 0.20%,84.1%,405.46%,https://www.signalstart.com/analysis/success/40910, 6.17%,Success,"36,187.4",$50, 1.35,344,5431,Real, 97%
4.13, 1.31%,55.4%,403%,https://www.signalstart.com/analysis/exponential/109310, 47.60%,Exponential,"8,278.1",$75, 3.38,-,285,Real, 86%
10.02, 0.53%,70.8%,391.17%,https://www.signalstart.com/analysis/trading4life-4mr/68815, 17.22%,Trading4Life 4MR,"4,576.2",$30, 1.61,269,3629,Real, 70%
10.56, 0.50%,35.9%,388.54%,https://www.signalstart.com/analysis/asha-pro/63097, 16.17%,Asha Pro,"2,893",$39, 2.23,131,418,Real, 81%
28.0, 0.18%,7%,385.05%,https://www.signalstart.com/analysis/secure-anchor/140789, 5.61%,Secure Anchor,"19,421",$200, 5.49,50,973,Real, 83%
27.0, 0.19%,59.4%,379.29%,https://www.signalstart.com/analysis/navic/78202, 5.78%,NavIC,"32,672.2",$69, 3.88,293,3449,Real, 80%
53.0, 0.10%,73.2%,377.99%,https://www.signalstart.com/analysis/compoundmachine/33153, 2.91%,CompoundMachine,"37,465.7",$34, 1.29,324,922,Real, 54%
4.13, 1.24%,25.3%,362.01%,https://www.signalstart.com/analysis/ayk/111704, 44.61%,AYK,"5,286",$50, 5.71,-,219,Real, 89%
42.0, 0.12%,19.8%,371.58%,https://www.signalstart.com/analysis/icm-nighttrade/52735, 3.64%,ICM NightTrade,"8,059.8",$50, 1.56,113,1783,Real, 79%
15.0, 0.33%,56.2%,374.61%,https://www.signalstart.com/analysis/eurusd-semi-scalping/132620, 10.23%,EURUSD Semi Scalping,"13,080.8",$30, 2.4,100,1654,Real, 77%
4.62, 1.11%,63.3%,364.04%,https://www.signalstart.com/analysis/direct-investment/125326, 39.11%,Direct Investment,"2,352.2",$38, 8.54,44,351,Real, 85%
52.0, 0.10%,39.1%,369.69%,https://www.signalstart.com/analysis/velociraptor/14270, 2.93%,VelociRaptor,"9,635.3",$30, 1.07,370,3867,Real, 78%
2.85, 1.72%,50.6%,332.33%,https://www.signalstart.com/analysis/1k-journey/131157, 66.18%,1k Journey,"3,515.6",$100, 1.45,-,315,Real, 58%
52.0, 0.10%,70.6%,353.43%,https://www.signalstart.com/analysis/mtf-hybrid-forex-robot-full/14067, 2.89%,MTF Hybrid Forex Robot FULL,"5,932",$30, 1.14,309,4528,Real, 69%
54.0, 0.09%,30.7%,327.89%,https://www.signalstart.com/analysis/goodprofit/11059, 2.66%,GoodProfit,"6,503.5",$75, 1.18,383,2778,Real, 72%
0.47, 10.84%,55.3%,322.59%,https://www.signalstart.com/analysis/anti-crisis/139704, 322.59%,Anti crisis,"6,556.9",$30, 4.41,-,318,Real, 89%
15.0, 0.32%,73.6%,336.13%,https://www.signalstart.com/analysis/lions-den/112033, 10.19%,Lions Den,"5,690.8",$30, 2.84,337,339,Real, 83%
16.0, 0.30%,35.4%,319.69%,https://www.signalstart.com/analysis/true-range/57358, 9.27%,True Range,"6,894.6",$39, 2.51,212,737,Real, 79%
19.0, 0.25%,58.5%,334.86%,https://www.signalstart.com/analysis/profitest-automated-m-risk/75423, 7.77%,Profitest Automated M Risk,"40,429.9",$500, 1.11,377,630,Real, 56%
28.0, 0.17%,79.2%,314.29%,https://www.signalstart.com/analysis/cedars-investment-1/34159, 5.13%,Cedars Investment 1,"318,017.8",$30, 1.57,341,1113,Real, 63%
14.0, 0.32%,42.1%,319.21%,https://www.signalstart.com/analysis/scalp-bb-real/61970, 10.20%,scalp bb real,479.7,$40, 1.45,411,250,Real, 75%
1.62, 2.87%,71.5%,299.85%,https://www.signalstart.com/analysis/black-mountain/137919, 131.73%,Black mountain,"24,443.3",$45, 2.66,-,270,Real, 84%
